ANSS,Date
3.09375,2001-03-07
3.0,2001-03-08
2.9375,2001-03-09
3.25,2001-03-12
3.34375,2001-03-13
3.28125,2001-03-14
3.265625,2001-03-15
3.3125,2001-03-16
3.5,2001-03-19
3.15625,2001-03-20
3.09375,2001-03-21
3.109375,2001-03-22
3.015625,2001-03-23
3.15625,2001-03-26
3.1875,2001-03-27
3.125,2001-03-28
3.140625,2001-03-29
3.15625,2001-03-30
3.15625,2001-04-02
3.0625,2001-04-03
2.953125,2001-04-04
3.0,2001-04-05
3.0,2001-04-06
2.947499990463257,2001-04-09
2.924999952316284,2001-04-10
3.1549999713897705,2001-04-11
3.200000047683716,2001-04-12
3.0,2001-04-16
3.0199999809265137,2001-04-17
3.1875,2001-04-18
3.327500104904175,2001-04-19
3.387500047683716,2001-04-20
3.25,2001-04-23
3.259999990463257,2001-04-24
3.4725000858306885,2001-04-25
3.375,2001-04-26
3.369999885559082,2001-04-27
3.309999942779541,2001-04-30
3.4000000953674316,2001-05-01
3.375,2001-05-02
3.5,2001-05-03
3.7125000953674316,2001-05-04
3.690000057220459,2001-05-07
3.6875,2001-05-08
3.7899999618530273,2001-05-09
3.75,2001-05-10
3.7750000953674316,2001-05-11
3.744999885559082,2001-05-14
3.4625000953674316,2001-05-15
3.424999952316284,2001-05-16
3.362499952316284,2001-05-17
3.5250000953674316,2001-05-18
4.057499885559082,2001-05-21
3.8324999809265137,2001-05-22
3.8499999046325684,2001-05-23
4.132500171661377,2001-05-24
4.074999809265137,2001-05-25
3.7799999713897705,2001-05-29
3.694999933242798,2001-05-30
4.007500171661377,2001-05-31
4.002500057220459,2001-06-01
3.8399999141693115,2001-06-04
3.7249999046325684,2001-06-05
3.7225000858306885,2001-06-06
3.625,2001-06-07
3.75,2001-06-08
3.875,2001-06-11
4.0,2001-06-12
4.0625,2001-06-13
3.9549999237060547,2001-06-14
3.8375000953674316,2001-06-15
3.75,2001-06-18
3.984999895095825,2001-06-19
3.862499952316284,2001-06-20
3.8575000762939453,2001-06-21
3.950000047683716,2001-06-22
3.8499999046325684,2001-06-25
3.8975000381469727,2001-06-26
3.947499990463257,2001-06-27
4.037499904632568,2001-06-28
4.679999828338623,2001-06-29
4.022500038146973,2001-07-02
4.0,2001-07-03
4.164999961853027,2001-07-05
4.03000020980835,2001-07-06
4.207499980926514,2001-07-09
3.9749999046325684,2001-07-10
3.952500104904175,2001-07-11
4.014999866485596,2001-07-12
4.25,2001-07-13
4.050000190734863,2001-07-16
4.072500228881836,2001-07-17
4.125,2001-07-18
4.235000133514404,2001-07-19
4.197500228881836,2001-07-20
4.387499809265137,2001-07-23
4.300000190734863,2001-07-24
4.364999771118164,2001-07-25
4.625,2001-07-26
4.762499809265137,2001-07-27
4.650000095367432,2001-07-30
4.735000133514404,2001-07-31
4.787499904632568,2001-08-01
4.78000020980835,2001-08-02
4.747499942779541,2001-08-03
4.762499809265137,2001-08-06
4.722499847412109,2001-08-07
4.552499771118164,2001-08-08
4.4375,2001-08-09
4.704999923706055,2001-08-10
4.6875,2001-08-13
4.787499904632568,2001-08-14
4.650000095367432,2001-08-15
4.712500095367432,2001-08-16
4.672500133514404,2001-08-17
4.675000190734863,2001-08-20
4.642499923706055,2001-08-21
4.65749979019165,2001-08-22
4.650000095367432,2001-08-23
4.684999942779541,2001-08-24
4.744999885559082,2001-08-27
4.699999809265137,2001-08-28
4.75,2001-08-29
4.677499771118164,2001-08-30
4.699999809265137,2001-08-31
4.710000038146973,2001-09-04
4.722499847412109,2001-09-05
4.732500076293945,2001-09-06
4.730000019073486,2001-09-07
4.724999904632568,2001-09-10
4.454999923706055,2001-09-17
4.480000019073486,2001-09-18
4.224999904632568,2001-09-19
3.875,2001-09-20
3.6624999046325684,2001-09-21
3.9725000858306885,2001-09-24
3.984999895095825,2001-09-25
3.8499999046325684,2001-09-26
3.802500009536743,2001-09-27
4.462500095367432,2001-09-28
4.199999809265137,2001-10-01
4.224999904632568,2001-10-02
4.454999923706055,2001-10-03
4.762499809265137,2001-10-04
4.760000228881836,2001-10-05
4.974999904632568,2001-10-08
4.712500095367432,2001-10-09
4.699999809265137,2001-10-10
4.637499809265137,2001-10-11
4.675000190734863,2001-10-12
4.697500228881836,2001-10-15
4.744999885559082,2001-10-16
4.599999904632568,2001-10-17
4.625,2001-10-18
4.445000171661377,2001-10-19
4.487500190734863,2001-10-22
4.695000171661377,2001-10-23
4.724999904632568,2001-10-24
4.724999904632568,2001-10-25
5.25,2001-10-26
5.324999809265137,2001-10-29
5.387499809265137,2001-10-30
5.247499942779541,2001-10-31
5.434999942779541,2001-11-01
5.375,2001-11-02
5.125,2001-11-05
5.315000057220459,2001-11-06
5.557499885559082,2001-11-07
5.175000190734863,2001-11-08
5.552499771118164,2001-11-09
5.5625,2001-11-12
5.934999942779541,2001-11-13
6.0625,2001-11-14
5.6875,2001-11-15
5.409999847412109,2001-11-16
5.587500095367432,2001-11-19
5.349999904632568,2001-11-20
5.3125,2001-11-21
5.375,2001-11-23
5.672500133514404,2001-11-26
5.699999809265137,2001-11-27
5.775000095367432,2001-11-28
6.537499904632568,2001-11-29
6.25,2001-11-30
6.262499809265137,2001-12-03
6.40500020980835,2001-12-04
6.385000228881836,2001-12-05
6.112500190734863,2001-12-06
6.425000190734863,2001-12-07
6.639999866485596,2001-12-10
6.837500095367432,2001-12-11
6.75,2001-12-12
6.900000095367432,2001-12-13
6.574999809265137,2001-12-14
6.639999866485596,2001-12-17
6.512499809265137,2001-12-18
6.8125,2001-12-19
6.570000171661377,2001-12-20
6.732500076293945,2001-12-21
6.78249979019165,2001-12-24
6.932499885559082,2001-12-26
6.860000133514404,2001-12-27
6.632500171661377,2001-12-28
6.162499904632568,2001-12-31
6.019999980926514,2002-01-02
6.264999866485596,2002-01-03
6.28249979019165,2002-01-04
6.25,2002-01-07
6.547500133514404,2002-01-08
6.625,2002-01-09
6.820000171661377,2002-01-10
6.307499885559082,2002-01-11
6.577499866485596,2002-01-14
6.559999942779541,2002-01-15
6.385000228881836,2002-01-16
6.349999904632568,2002-01-17
6.302499771118164,2002-01-18
6.302499771118164,2002-01-22
6.122499942779541,2002-01-23
6.235000133514404,2002-01-24
6.119999885559082,2002-01-25
5.809999942779541,2002-01-28
5.474999904632568,2002-01-29
5.747499942779541,2002-01-30
5.610000133514404,2002-01-31
6.102499961853027,2002-02-01
5.547500133514404,2002-02-04
5.787499904632568,2002-02-05
5.625,2002-02-06
5.707499980926514,2002-02-07
6.147500038146973,2002-02-08
6.125,2002-02-11
6.137499809265137,2002-02-12
6.28249979019165,2002-02-13
6.027500152587891,2002-02-14
6.042500019073486,2002-02-15
6.019999980926514,2002-02-19
5.792500019073486,2002-02-20
6.162499904632568,2002-02-21
5.989999771118164,2002-02-22
5.715000152587891,2002-02-25
5.547500133514404,2002-02-26
5.787499904632568,2002-02-27
5.637499809265137,2002-02-28
5.912499904632568,2002-03-01
6.127500057220459,2002-03-04
5.997499942779541,2002-03-05
6.025000095367432,2002-03-06
6.125,2002-03-07
6.150000095367432,2002-03-08
6.025000095367432,2002-03-11
5.947500228881836,2002-03-12
5.977499961853027,2002-03-13
6.110000133514404,2002-03-14
6.3125,2002-03-15
6.264999866485596,2002-03-18
6.252500057220459,2002-03-19
6.46999979019165,2002-03-20
6.502500057220459,2002-03-21
6.337500095367432,2002-03-22
6.235000133514404,2002-03-25
6.389999866485596,2002-03-26
6.360000133514404,2002-03-27
6.775000095367432,2002-03-28
6.724999904632568,2002-04-01
6.40749979019165,2002-04-02
6.142499923706055,2002-04-03
6.292500019073486,2002-04-04
6.272500038146973,2002-04-05
6.337500095367432,2002-04-08
6.452499866485596,2002-04-09
6.247499942779541,2002-04-10
6.079999923706055,2002-04-11
6.442500114440918,2002-04-12
6.630000114440918,2002-04-15
6.625,2002-04-16
6.537499904632568,2002-04-17
6.539999961853027,2002-04-18
6.739999771118164,2002-04-19
6.324999809265137,2002-04-22
6.239999771118164,2002-04-23
6.492499828338623,2002-04-24
6.502500057220459,2002-04-25
6.412499904632568,2002-04-26
6.40500020980835,2002-04-29
6.375,2002-04-30
6.264999866485596,2002-05-01
6.324999809265137,2002-05-02
6.21750020980835,2002-05-03
6.262499809265137,2002-05-06
6.137499809265137,2002-05-07
6.422500133514404,2002-05-08
6.375,2002-05-09
6.297500133514404,2002-05-10
6.440000057220459,2002-05-13
6.75,2002-05-14
6.747499942779541,2002-05-15
6.6875,2002-05-16
6.862500190734863,2002-05-17
7.28000020980835,2002-05-20
7.119999885559082,2002-05-21
6.925000190734863,2002-05-22
6.929999828338623,2002-05-23
6.664999961853027,2002-05-24
6.630000114440918,2002-05-28
6.599999904632568,2002-05-29
6.625,2002-05-30
6.699999809265137,2002-05-31
6.635000228881836,2002-06-03
6.307499885559082,2002-06-04
6.602499961853027,2002-06-05
6.25,2002-06-06
6.267499923706055,2002-06-07
6.237500190734863,2002-06-10
6.050000190734863,2002-06-11
5.862500190734863,2002-06-12
5.889999866485596,2002-06-13
5.769999980926514,2002-06-14
5.900000095367432,2002-06-17
5.565000057220459,2002-06-18
5.635000228881836,2002-06-19
5.630000114440918,2002-06-20
5.28000020980835,2002-06-21
4.815000057220459,2002-06-24
4.75,2002-06-25
4.590000152587891,2002-06-26
4.994999885559082,2002-06-27
5.025000095367432,2002-06-28
4.497499942779541,2002-07-01
4.425000190734863,2002-07-02
4.599999904632568,2002-07-03
4.677499771118164,2002-07-05
4.59250020980835,2002-07-08
4.474999904632568,2002-07-09
4.397500038146973,2002-07-10
4.412499904632568,2002-07-11
4.224999904632568,2002-07-12
4.25,2002-07-15
4.380000114440918,2002-07-16
4.295000076293945,2002-07-17
4.224999904632568,2002-07-18
4.232500076293945,2002-07-19
4.227499961853027,2002-07-22
4.625,2002-07-23
4.784999847412109,2002-07-24
4.992499828338623,2002-07-25
5.207499980926514,2002-07-26
5.227499961853027,2002-07-29
5.247499942779541,2002-07-30
5.207499980926514,2002-07-31
5.295000076293945,2002-08-01
5.09250020980835,2002-08-02
4.894999980926514,2002-08-05
5.164999961853027,2002-08-06
5.417500019073486,2002-08-07
5.677499771118164,2002-08-08
5.420000076293945,2002-08-09
5.627500057220459,2002-08-12
5.474999904632568,2002-08-13
5.25,2002-08-14
5.275000095367432,2002-08-15
5.34499979019165,2002-08-16
5.642499923706055,2002-08-19
5.769999980926514,2002-08-20
5.852499961853027,2002-08-21
5.934999942779541,2002-08-22
5.84499979019165,2002-08-23
5.997499942779541,2002-08-26
5.489999771118164,2002-08-27
5.097499847412109,2002-08-28
5.460000038146973,2002-08-29
5.175000190734863,2002-08-30
4.847499847412109,2002-09-03
5.25,2002-09-04
5.117499828338623,2002-09-05
5.40500020980835,2002-09-06
5.635000228881836,2002-09-09
5.742499828338623,2002-09-10
5.559999942779541,2002-09-11
5.525000095367432,2002-09-12
5.6875,2002-09-13
5.309999942779541,2002-09-16
4.84499979019165,2002-09-17
4.547500133514404,2002-09-18
4.260000228881836,2002-09-19
4.409999847412109,2002-09-20
4.387499809265137,2002-09-23
4.400000095367432,2002-09-24
4.502500057220459,2002-09-25
4.715000152587891,2002-09-26
4.324999809265137,2002-09-27
4.307499885559082,2002-09-30
3.984999895095825,2002-10-01
3.8125,2002-10-02
3.692500114440918,2002-10-03
3.502500057220459,2002-10-04
3.752500057220459,2002-10-07
4.052499771118164,2002-10-08
3.6024999618530273,2002-10-09
3.869999885559082,2002-10-10
3.987499952316284,2002-10-11
4.137499809265137,2002-10-14
4.307499885559082,2002-10-15
4.107500076293945,2002-10-16
4.429999828338623,2002-10-17
4.547500133514404,2002-10-18
4.857500076293945,2002-10-21
4.942500114440918,2002-10-22
4.894999980926514,2002-10-23
4.672500133514404,2002-10-24
4.857500076293945,2002-10-25
4.912499904632568,2002-10-28
4.610000133514404,2002-10-29
4.784999847412109,2002-10-30
4.900000095367432,2002-10-31
4.982500076293945,2002-11-01
5.300000190734863,2002-11-04
5.199999809265137,2002-11-05
5.3125,2002-11-06
5.15500020980835,2002-11-07
5.037499904632568,2002-11-08
4.679999828338623,2002-11-11
4.980000019073486,2002-11-12
4.84250020980835,2002-11-13
5.014999866485596,2002-11-14
5.0,2002-11-15
4.852499961853027,2002-11-18
4.847499847412109,2002-11-19
4.997499942779541,2002-11-20
5.247499942779541,2002-11-21
5.25,2002-11-22
5.375,2002-11-25
5.300000190734863,2002-11-26
5.357500076293945,2002-11-27
5.150000095367432,2002-11-29
5.022500038146973,2002-12-02
5.082499980926514,2002-12-03
4.889999866485596,2002-12-04
4.877500057220459,2002-12-05
4.847499847412109,2002-12-06
4.875,2002-12-09
5.057499885559082,2002-12-10
5.037499904632568,2002-12-11
5.117499828338623,2002-12-12
4.912499904632568,2002-12-13
4.809999942779541,2002-12-16
4.724999904632568,2002-12-17
4.715000152587891,2002-12-18
4.767499923706055,2002-12-19
4.992499828338623,2002-12-20
5.212500095367432,2002-12-23
5.0625,2002-12-24
5.139999866485596,2002-12-26
5.175000190734863,2002-12-27
5.09499979019165,2002-12-30
5.050000190734863,2002-12-31
5.0625,2003-01-02
5.0,2003-01-03
5.042500019073486,2003-01-06
5.349999904632568,2003-01-07
5.414999961853027,2003-01-08
5.610000133514404,2003-01-09
5.599999904632568,2003-01-10
5.545000076293945,2003-01-13
5.522500038146973,2003-01-14
5.462500095367432,2003-01-15
5.485000133514404,2003-01-16
5.25,2003-01-17
5.107500076293945,2003-01-21
4.997499942779541,2003-01-22
5.085000038146973,2003-01-23
4.889999866485596,2003-01-24
4.849999904632568,2003-01-27
4.820000171661377,2003-01-28
4.832499980926514,2003-01-29
4.627500057220459,2003-01-30
4.672500133514404,2003-01-31
4.675000190734863,2003-02-03
5.057499885559082,2003-02-04
5.247499942779541,2003-02-05
5.462500095367432,2003-02-06
5.550000190734863,2003-02-07
5.650000095367432,2003-02-10
5.684999942779541,2003-02-11
5.692500114440918,2003-02-12
5.672500133514404,2003-02-13
5.699999809265137,2003-02-14
5.724999904632568,2003-02-18
5.775000095367432,2003-02-19
5.737500190734863,2003-02-20
5.772500038146973,2003-02-21
5.727499961853027,2003-02-24
5.837500095367432,2003-02-25
5.862500190734863,2003-02-26
5.912499904632568,2003-02-27
5.940000057220459,2003-02-28
5.887499809265137,2003-03-03
5.800000190734863,2003-03-04
5.807499885559082,2003-03-05
5.862500190734863,2003-03-06
5.827499866485596,2003-03-07
5.772500038146973,2003-03-10
5.767499923706055,2003-03-11
5.730000019073486,2003-03-12
5.815000057220459,2003-03-13
5.824999809265137,2003-03-14
5.84250020980835,2003-03-17
6.0625,2003-03-18
6.047500133514404,2003-03-19
5.997499942779541,2003-03-20
6.027500152587891,2003-03-21
6.019999980926514,2003-03-24
6.099999904632568,2003-03-25
6.045000076293945,2003-03-26
6.03249979019165,2003-03-27
6.097499847412109,2003-03-28
5.987500190734863,2003-03-31
6.007500171661377,2003-04-01
6.21999979019165,2003-04-02
6.177499771118164,2003-04-03
6.099999904632568,2003-04-04
6.195000171661377,2003-04-07
6.207499980926514,2003-04-08
6.255000114440918,2003-04-09
6.28249979019165,2003-04-10
6.232500076293945,2003-04-11
6.349999904632568,2003-04-14
6.477499961853027,2003-04-15
6.489999771118164,2003-04-16
6.447500228881836,2003-04-17
6.425000190734863,2003-04-21
6.5,2003-04-22
6.597499847412109,2003-04-23
6.75,2003-04-24
6.497499942779541,2003-04-25
6.53249979019165,2003-04-28
6.502500057220459,2003-04-29
6.614999771118164,2003-04-30
6.724999904632568,2003-05-01
7.007500171661377,2003-05-02
7.242499828338623,2003-05-05
7.244999885559082,2003-05-06
7.150000095367432,2003-05-07
7.112500190734863,2003-05-08
7.132500171661377,2003-05-09
7.335000038146973,2003-05-12
7.15500020980835,2003-05-13
7.079999923706055,2003-05-14
7.102499961853027,2003-05-15
6.987500190734863,2003-05-16
6.637499809265137,2003-05-19
6.557499885559082,2003-05-20
6.514999866485596,2003-05-21
6.5625,2003-05-22
6.59250020980835,2003-05-23
6.822500228881836,2003-05-27
6.920000076293945,2003-05-28
7.059999942779541,2003-05-29
7.147500038146973,2003-05-30
7.097499847412109,2003-06-02
7.097499847412109,2003-06-03
7.037499904632568,2003-06-04
6.997499942779541,2003-06-05
6.965000152587891,2003-06-06
6.892499923706055,2003-06-09
6.875,2003-06-10
7.050000190734863,2003-06-11
6.954999923706055,2003-06-12
6.96750020980835,2003-06-13
7.25,2003-06-16
7.222499847412109,2003-06-17
7.302499771118164,2003-06-18
7.474999904632568,2003-06-19
7.737500190734863,2003-06-20
7.78249979019165,2003-06-23
7.650000095367432,2003-06-24
7.822500228881836,2003-06-25
7.739999771118164,2003-06-26
7.755000114440918,2003-06-27
7.84250020980835,2003-06-30
7.90749979019165,2003-07-01
8.09749984741211,2003-07-02
8.074999809265137,2003-07-03
8.457500457763672,2003-07-07
8.609999656677246,2003-07-08
8.642499923706055,2003-07-09
8.302499771118164,2003-07-10
8.350000381469727,2003-07-11
8.399999618530273,2003-07-14
8.529999732971191,2003-07-15
8.494999885559082,2003-07-16
8.050000190734863,2003-07-17
8.079999923706055,2003-07-18
8.0625,2003-07-21
8.072500228881836,2003-07-22
8.385000228881836,2003-07-23
8.387499809265137,2003-07-24
8.180000305175781,2003-07-25
8.375,2003-07-28
8.170000076293945,2003-07-29
8.132499694824219,2003-07-30
8.4350004196167,2003-07-31
8.430000305175781,2003-08-01
8.412500381469727,2003-08-04
8.375,2003-08-05
8.399999618530273,2003-08-06
8.270000457763672,2003-08-07
8.262499809265137,2003-08-08
8.332500457763672,2003-08-11
8.462499618530273,2003-08-12
8.537500381469727,2003-08-13
8.447500228881836,2003-08-14
8.550000190734863,2003-08-15
8.654999732971191,2003-08-18
8.949999809265137,2003-08-19
9.210000038146973,2003-08-20
9.395000457763672,2003-08-21
9.274999618530273,2003-08-22
9.27750015258789,2003-08-25
8.837499618530273,2003-08-26
8.734999656677246,2003-08-27
8.887499809265137,2003-08-28
8.837499618530273,2003-08-29
8.922499656677246,2003-09-02
9.4975004196167,2003-09-03
9.640000343322754,2003-09-04
9.357500076293945,2003-09-05
9.614999771118164,2003-09-08
9.587499618530273,2003-09-09
9.5,2003-09-10
9.675000190734863,2003-09-11
9.587499618530273,2003-09-12
9.399999618530273,2003-09-15
9.5,2003-09-16
9.5,2003-09-17
9.617500305175781,2003-09-18
9.52750015258789,2003-09-19
9.532500267028809,2003-09-22
10.0,2003-09-23
9.612500190734863,2003-09-24
9.21500015258789,2003-09-25
8.90250015258789,2003-09-26
9.007499694824219,2003-09-29
8.885000228881836,2003-09-30
9.042499542236328,2003-10-01
8.869999885559082,2003-10-02
8.65250015258789,2003-10-03
9.5600004196167,2003-10-06
9.3774995803833,2003-10-07
9.5649995803833,2003-10-08
9.552499771118164,2003-10-09
9.492500305175781,2003-10-10
9.579999923706055,2003-10-13
9.920000076293945,2003-10-14
9.850000381469727,2003-10-15
10.069999694824219,2003-10-16
10.037500381469727,2003-10-17
9.982500076293945,2003-10-20
9.75,2003-10-21
9.600000381469727,2003-10-22
9.0625,2003-10-23
8.925000190734863,2003-10-24
9.037500381469727,2003-10-27
9.037500381469727,2003-10-28
9.037500381469727,2003-10-29
8.9399995803833,2003-10-30
8.90999984741211,2003-10-31
9.430000305175781,2003-11-03
9.140000343322754,2003-11-04
9.895000457763672,2003-11-05
9.994999885559082,2003-11-06
10.015000343322754,2003-11-07
10.135000228881836,2003-11-10
9.767499923706055,2003-11-11
9.8125,2003-11-12
9.8125,2003-11-13
9.697500228881836,2003-11-14
9.382499694824219,2003-11-17
9.537500381469727,2003-11-18
9.542499542236328,2003-11-19
9.449999809265137,2003-11-20
9.7475004196167,2003-11-21
9.904999732971191,2003-11-24
9.875,2003-11-25
9.824999809265137,2003-11-26
9.642499923706055,2003-11-28
10.322500228881836,2003-12-01
10.25,2003-12-02
9.720000267028809,2003-12-03
9.887499809265137,2003-12-04
9.642499923706055,2003-12-05
9.670000076293945,2003-12-08
9.75,2003-12-09
9.517499923706055,2003-12-10
9.862500190734863,2003-12-11
10.015000343322754,2003-12-12
9.899999618530273,2003-12-15
9.792499542236328,2003-12-16
9.729999542236328,2003-12-17
10.050000190734863,2003-12-18
10.237500190734863,2003-12-19
10.0625,2003-12-22
10.164999961853027,2003-12-23
10.145000457763672,2003-12-24
10.057499885559082,2003-12-26
10.177499771118164,2003-12-29
10.204999923706055,2003-12-30
9.925000190734863,2003-12-31
9.9350004196167,2004-01-02
10.132499694824219,2004-01-05
10.1875,2004-01-06
10.550000190734863,2004-01-07
10.90250015258789,2004-01-08
10.774999618530273,2004-01-09
11.125,2004-01-12
10.9399995803833,2004-01-13
11.085000038146973,2004-01-14
11.072500228881836,2004-01-15
10.710000038146973,2004-01-16
10.927499771118164,2004-01-20
11.020000457763672,2004-01-21
10.845000267028809,2004-01-22
10.772500038146973,2004-01-23
10.75,2004-01-26
10.53499984741211,2004-01-27
10.335000038146973,2004-01-28
9.800000190734863,2004-01-29
9.489999771118164,2004-01-30
9.867500305175781,2004-02-02
10.0,2004-02-03
9.569999694824219,2004-02-04
9.279999732971191,2004-02-05
10.042499542236328,2004-02-06
10.1899995803833,2004-02-09
10.515000343322754,2004-02-10
10.274999618530273,2004-02-11
9.507499694824219,2004-02-12
9.625,2004-02-13
9.9350004196167,2004-02-17
9.942500114440918,2004-02-18
9.842499732971191,2004-02-19
10.0,2004-02-20
9.9375,2004-02-23
9.989999771118164,2004-02-24
10.032500267028809,2004-02-25
10.042499542236328,2004-02-26
10.029999732971191,2004-02-27
10.164999961853027,2004-03-01
9.925000190734863,2004-03-02
9.957500457763672,2004-03-03
10.0,2004-03-04
10.085000038146973,2004-03-05
9.9350004196167,2004-03-08
9.859999656677246,2004-03-09
9.545000076293945,2004-03-10
9.602499961853027,2004-03-11
9.725000381469727,2004-03-12
9.524999618530273,2004-03-15
9.505000114440918,2004-03-16
9.852499961853027,2004-03-17
9.800000190734863,2004-03-18
9.732500076293945,2004-03-19
9.404999732971191,2004-03-22
9.529999732971191,2004-03-23
9.449999809265137,2004-03-24
9.8725004196167,2004-03-25
9.7524995803833,2004-03-26
9.822500228881836,2004-03-29
9.96500015258789,2004-03-30
9.9350004196167,2004-03-31
10.007499694824219,2004-04-01
10.012499809265137,2004-04-02
10.204999923706055,2004-04-05
9.737500190734863,2004-04-06
9.970000267028809,2004-04-07
9.734999656677246,2004-04-08
9.994999885559082,2004-04-12
9.9375,2004-04-13
9.914999961853027,2004-04-14
9.572500228881836,2004-04-15
9.75,2004-04-16
9.789999961853027,2004-04-19
9.77750015258789,2004-04-20
9.967499732971191,2004-04-21
10.0,2004-04-22
10.132499694824219,2004-04-23
9.949999809265137,2004-04-26
9.84000015258789,2004-04-27
9.595000267028809,2004-04-28
9.180000305175781,2004-04-29
9.255000114440918,2004-04-30
9.095000267028809,2004-05-03
9.5,2004-05-04
9.5,2004-05-05
9.40250015258789,2004-05-06
9.462499618530273,2004-05-07
9.5649995803833,2004-05-10
9.739999771118164,2004-05-11
10.0024995803833,2004-05-12
9.859999656677246,2004-05-13
9.779999732971191,2004-05-14
9.5024995803833,2004-05-17
9.53499984741211,2004-05-18
9.774999618530273,2004-05-19
9.887499809265137,2004-05-20
10.017499923706055,2004-05-21
10.057499885559082,2004-05-24
10.5,2004-05-25
10.779999732971191,2004-05-26
10.907500267028809,2004-05-27
10.779999732971191,2004-05-28
10.977499961853027,2004-06-01
10.930000305175781,2004-06-02
10.755000114440918,2004-06-03
10.907500267028809,2004-06-04
11.0,2004-06-07
10.927499771118164,2004-06-08
10.8149995803833,2004-06-09
10.917499542236328,2004-06-10
10.5649995803833,2004-06-14
11.202500343322754,2004-06-15
11.242500305175781,2004-06-16
11.369999885559082,2004-06-17
11.595000267028809,2004-06-18
11.462499618530273,2004-06-21
11.46500015258789,2004-06-22
11.774999618530273,2004-06-23
11.75,2004-06-24
11.97249984741211,2004-06-25
11.5625,2004-06-28
11.612500190734863,2004-06-29
11.75,2004-06-30
11.517499923706055,2004-07-01
11.417499542236328,2004-07-02
11.287500381469727,2004-07-06
11.279999732971191,2004-07-07
11.147500038146973,2004-07-08
11.3149995803833,2004-07-09
11.53499984741211,2004-07-12
11.467499732971191,2004-07-13
11.399999618530273,2004-07-14
11.210000038146973,2004-07-15
11.092499732971191,2004-07-16
11.09000015258789,2004-07-19
11.055000305175781,2004-07-20
10.789999961853027,2004-07-21
10.704999923706055,2004-07-22
10.494999885559082,2004-07-23
10.444999694824219,2004-07-26
10.859999656677246,2004-07-27
10.422499656677246,2004-07-28
11.319999694824219,2004-07-29
