^NDX,Date
4795.75,2016-08-09
4783.39013671875,2016-08-10
4803.31005859375,2016-08-11
4807.080078125,2016-08-12
4827.1201171875,2016-08-15
4797.18994140625,2016-08-16
4805.4501953125,2016-08-17
4808.68017578125,2016-08-18
4806.14013671875,2016-08-19
4808.56005859375,2016-08-22
4818.47998046875,2016-08-23
4783.490234375,2016-08-24
4775.43017578125,2016-08-25
4783.68994140625,2016-08-26
4791.08984375,2016-08-29
4775.990234375,2016-08-30
4771.0498046875,2016-08-31
4783.93994140625,2016-09-01
4798.740234375,2016-09-02
4829.509765625,2016-09-06
4831.85986328125,2016-09-07
4804.0,2016-09-08
4681.5400390625,2016-09-09
4764.64990234375,2016-09-12
4722.85009765625,2016-09-13
4746.06005859375,2016-09-14
4819.89990234375,2016-09-15
4818.0498046875,2016-09-16
4796.06982421875,2016-09-19
4805.22021484375,2016-09-20
4853.75,2016-09-21
4891.35986328125,2016-09-22
4858.91015625,2016-09-23
4817.169921875,2016-09-26
4866.7099609375,2016-09-27
4875.27001953125,2016-09-28
4838.2998046875,2016-09-29
4875.7001953125,2016-09-30
4866.6298828125,2016-10-03
4859.47021484375,2016-10-04
4877.75,2016-10-05
4873.919921875,2016-10-06
4864.52001953125,2016-10-07
4893.77001953125,2016-10-10
4821.91015625,2016-10-11
4819.64013671875,2016-10-12
4803.10009765625,2016-10-13
4808.47998046875,2016-10-14
4796.169921875,2016-10-17
4839.72021484375,2016-10-18
4836.60986328125,2016-10-19
4832.7099609375,2016-10-20
4851.85986328125,2016-10-21
4909.97021484375,2016-10-24
4891.4501953125,2016-10-25
4860.58984375,2016-10-26
4836.4501953125,2016-10-27
4805.58984375,2016-10-28
4801.27001953125,2016-10-31
4766.93994140625,2016-11-01
4726.91015625,2016-11-02
4679.10009765625,2016-11-03
4660.4599609375,2016-11-04
4773.72998046875,2016-11-07
4804.919921875,2016-11-08
4825.18017578125,2016-11-09
4747.02978515625,2016-11-10
4751.9501953125,2016-11-11
4702.0400390625,2016-11-14
4764.47021484375,2016-11-15
4792.27001953125,2016-11-16
4826.58984375,2016-11-17
4808.0400390625,2016-11-18
4859.0,2016-11-21
4873.83984375,2016-11-22
4853.85986328125,2016-11-23
4870.02001953125,2016-11-25
4857.02001953125,2016-11-28
4873.2099609375,2016-11-29
4810.81005859375,2016-11-30
4734.10009765625,2016-12-01
4739.3701171875,2016-12-02
4778.14013671875,2016-12-05
4788.669921875,2016-12-06
4851.93994140625,2016-12-07
4859.18994140625,2016-12-08
4895.89990234375,2016-12-09
4874.2998046875,2016-12-12
4935.83984375,2016-12-13
4921.22021484375,2016-12-14
4933.41015625,2016-12-15
4914.85986328125,2016-12-16
4934.85009765625,2016-12-19
4953.7998046875,2016-12-20
4948.91015625,2016-12-21
4934.39013671875,2016-12-22
4940.02001953125,2016-12-23
4965.81005859375,2016-12-27
4926.2900390625,2016-12-28
4918.27978515625,2016-12-29
4863.6201171875,2016-12-30
4911.330078125,2017-01-03
4937.2099609375,2017-01-04
4964.9501953125,2017-01-05
5007.080078125,2017-01-06
5024.89990234375,2017-01-09
5035.169921875,2017-01-10
5050.2099609375,2017-01-11
5041.43017578125,2017-01-12
5059.509765625,2017-01-13
5044.64990234375,2017-01-17
5055.85009765625,2017-01-18
5051.169921875,2017-01-19
5063.2001953125,2017-01-20
5065.7001953125,2017-01-23
5101.06005859375,2017-01-24
5151.47021484375,2017-01-25
5156.919921875,2017-01-26
5168.06005859375,2017-01-27
5129.330078125,2017-01-30
5116.77001953125,2017-01-31
5152.68994140625,2017-02-01
5147.7001953125,2017-02-02
5161.60009765625,2017-02-03
5167.9599609375,2017-02-06
5185.8798828125,2017-02-07
5196.580078125,2017-02-08
5212.16015625,2017-02-09
5226.68994140625,2017-02-10
5256.81982421875,2017-02-13
5271.06982421875,2017-02-14
5302.39013671875,2017-02-15
5300.64013671875,2017-02-16
5324.72021484375,2017-02-17
5350.72998046875,2017-02-21
5352.1298828125,2017-02-22
5332.3701171875,2017-02-23
5343.31005859375,2017-02-24
5347.5498046875,2017-02-27
5330.31005859375,2017-02-28
5390.990234375,2017-03-01
5363.259765625,2017-03-02
5373.47998046875,2017-03-03
5360.31005859375,2017-03-06
5351.27978515625,2017-03-07
5359.81005859375,2017-03-08
5363.97998046875,2017-03-09
5385.89990234375,2017-03-10
5394.56982421875,2017-03-13
5382.169921875,2017-03-14
5416.25,2017-03-15
5412.080078125,2017-03-16
5408.759765625,2017-03-17
5413.31005859375,2017-03-20
5332.52978515625,2017-03-21
5367.5498046875,2017-03-22
5355.14013671875,2017-03-23
5364.0,2017-03-24
5374.27001953125,2017-03-27
5407.2099609375,2017-03-28
5430.27001953125,2017-03-29
5439.740234375,2017-03-30
5436.22998046875,2017-03-31
5432.2001953125,2017-04-03
5440.41015625,2017-04-04
5418.52001953125,2017-04-05
5420.8798828125,2017-04-06
5418.3701171875,2017-04-07
5421.68017578125,2017-04-10
5398.39990234375,2017-04-11
5377.02978515625,2017-04-12
5353.58984375,2017-04-13
5399.2001953125,2017-04-17
5391.66015625,2017-04-18
5399.64013671875,2017-04-19
5443.52978515625,2017-04-20
5442.0498046875,2017-04-21
5508.02978515625,2017-04-24
5548.18994140625,2017-04-25
5541.08984375,2017-04-26
5571.27978515625,2017-04-27
5583.52978515625,2017-04-28
5629.6298828125,2017-05-01
5644.06982421875,2017-05-02
5625.16015625,2017-05-03
5626.31982421875,2017-05-04
5646.08984375,2017-05-05
5659.06982421875,2017-05-08
5678.31005859375,2017-05-09
5681.68017578125,2017-05-10
5674.22021484375,2017-05-11
5686.81005859375,2017-05-12
5704.47998046875,2017-05-15
5724.43994140625,2017-05-16
5580.5498046875,2017-05-17
5626.31005859375,2017-05-18
5651.56005859375,2017-05-19
5699.39990234375,2017-05-22
5703.35009765625,2017-05-23
5730.2998046875,2017-05-24
5778.3701171875,2017-05-25
5788.35986328125,2017-05-26
5794.6298828125,2017-05-30
5788.7998046875,2017-05-31
5816.509765625,2017-06-01
5881.4599609375,2017-06-02
5878.1201171875,2017-06-05
5856.77001953125,2017-06-06
5877.58984375,2017-06-07
5885.2998046875,2017-06-08
5741.93994140625,2017-06-09
5708.18017578125,2017-06-12
5751.81982421875,2017-06-13
5727.06982421875,2017-06-14
5700.89013671875,2017-06-15
5681.47998046875,2017-06-16
5772.22021484375,2017-06-19
5726.31005859375,2017-06-20
5782.39013671875,2017-06-21
5779.8701171875,2017-06-22
5803.10986328125,2017-06-23
5777.58984375,2017-06-26
5671.60009765625,2017-06-27
5753.02978515625,2017-06-28
5653.02001953125,2017-06-29
5646.919921875,2017-06-30
5596.9599609375,2017-07-03
5648.81982421875,2017-07-05
5597.89990234375,2017-07-06
5656.47021484375,2017-07-07
5694.14990234375,2017-07-10
5709.7998046875,2017-07-11
5778.9501953125,2017-07-12
5793.35986328125,2017-07-13
5838.080078125,2017-07-14
5839.740234375,2017-07-17
5880.10009765625,2017-07-18
5916.16015625,2017-07-19
5921.22021484375,2017-07-20
5921.52978515625,2017-07-21
5941.3701171875,2017-07-24
5930.64990234375,2017-07-25
5950.72998046875,2017-07-26
5917.02978515625,2017-07-27
5908.919921875,2017-07-28
5880.330078125,2017-07-31
5895.169921875,2017-08-01
5914.22998046875,2017-08-02
5891.2001953125,2017-08-03
5899.91015625,2017-08-04
5934.72998046875,2017-08-07
5926.35009765625,2017-08-08
5919.39013671875,2017-08-09
5788.18994140625,2017-08-10
5831.52978515625,2017-08-11
5908.169921875,2017-08-14
5907.72998046875,2017-08-15
5917.419921875,2017-08-16
5796.31982421875,2017-08-17
5790.91015625,2017-08-18
5786.5400390625,2017-08-21
5873.330078125,2017-08-22
5851.77978515625,2017-08-23
5834.43994140625,2017-08-24
5822.52978515625,2017-08-25
5838.080078125,2017-08-28
5862.14013671875,2017-08-29
5932.89990234375,2017-08-30
5988.60009765625,2017-08-31
5987.89990234375,2017-09-01
5932.72998046875,2017-09-05
5951.1298828125,2017-09-06
5964.31005859375,2017-09-07
5913.3701171875,2017-09-08
5980.52978515625,2017-09-11
5995.64013671875,2017-09-12
6004.3798828125,2017-09-13
5968.81982421875,2017-09-14
5988.0,2017-09-15
5981.1201171875,2017-09-18
5991.080078125,2017-09-19
5973.60986328125,2017-09-20
5934.91015625,2017-09-21
5932.31982421875,2017-09-22
5867.35009765625,2017-09-25
5881.33984375,2017-09-26
5937.7900390625,2017-09-27
5933.06982421875,2017-09-28
5979.2998046875,2017-09-29
5981.919921875,2017-10-02
5995.06005859375,2017-10-03
5998.83984375,2017-10-04
6057.14013671875,2017-10-05
6064.56982421875,2017-10-06
6058.52978515625,2017-10-09
6063.52001953125,2017-10-10
6081.25,2017-10-11
6069.990234375,2017-10-12
6092.4501953125,2017-10-13
6114.52978515625,2017-10-16
6122.60986328125,2017-10-17
6114.35009765625,2017-10-18
6092.6201171875,2017-10-19
6108.81982421875,2017-10-20
6067.830078125,2017-10-23
6080.22021484375,2017-10-24
6055.0400390625,2017-10-25
6037.8701171875,2017-10-26
6213.47021484375,2017-10-27
6227.58984375,2017-10-30
6248.56005859375,2017-10-31
6248.64990234375,2017-11-01
6236.39013671875,2017-11-02
6295.580078125,2017-11-03
6313.60986328125,2017-11-06
6320.77978515625,2017-11-07
6345.81005859375,2017-11-08
6312.2099609375,2017-11-09
6309.06982421875,2017-11-10
6316.18017578125,2017-11-13
6293.64013671875,2017-11-14
6258.35986328125,2017-11-15
6339.14013671875,2017-11-16
6314.509765625,2017-11-17
6308.60986328125,2017-11-20
6378.6298828125,2017-11-21
6386.1201171875,2017-11-22
6409.2900390625,2017-11-24
6405.97021484375,2017-11-27
6422.56005859375,2017-11-28
6311.3798828125,2017-11-29
6365.56005859375,2017-11-30
6337.8701171875,2017-12-01
6263.7001953125,2017-12-04
6265.10986328125,2017-12-05
6293.0498046875,2017-12-06
6316.27978515625,2017-12-07
6344.56982421875,2017-12-08
6393.89013671875,2017-12-11
6383.64990234375,2017-12-12
6394.669921875,2017-12-13
6389.91015625,2017-12-14
6466.31982421875,2017-12-15
6513.27001953125,2017-12-18
6480.669921875,2017-12-19
6472.47998046875,2017-12-20
6472.68994140625,2017-12-21
6465.169921875,2017-12-22
6433.16015625,2017-12-26
6435.14990234375,2017-12-27
6441.419921875,2017-12-28
6396.419921875,2017-12-29
6511.33984375,2018-01-02
6575.7998046875,2018-01-03
6584.580078125,2018-01-04
6653.2900390625,2018-01-05
6676.6298828125,2018-01-08
6677.93994140625,2018-01-09
6662.66015625,2018-01-10
6708.490234375,2018-01-11
6758.5400390625,2018-01-12
6737.14013671875,2018-01-16
6810.27978515625,2018-01-17
6811.3798828125,2018-01-18
6834.330078125,2018-01-19
6906.27978515625,2018-01-22
6963.4599609375,2018-01-23
6919.35009765625,2018-01-24
6916.2998046875,2018-01-25
7022.97021484375,2018-01-26
6988.31982421875,2018-01-29
6930.72998046875,2018-01-30
6949.990234375,2018-01-31
6901.5,2018-02-01
6760.2900390625,2018-02-02
6495.919921875,2018-02-05
6665.97998046875,2018-02-06
6582.02001953125,2018-02-07
6306.10009765625,2018-02-08
6412.68017578125,2018-02-09
6523.85009765625,2018-02-12
6553.85986328125,2018-02-13
6675.02978515625,2018-02-14
6794.919921875,2018-02-15
6770.66015625,2018-02-16
6779.68994140625,2018-02-20
6759.259765625,2018-02-21
6761.85009765625,2018-02-22
6896.60009765625,2018-02-23
6989.10009765625,2018-02-26
6900.35009765625,2018-02-27
6854.419921875,2018-02-28
6750.5400390625,2018-03-01
6811.0400390625,2018-03-02
6881.27978515625,2018-03-05
6913.02001953125,2018-03-06
6929.39013671875,2018-03-07
6966.43017578125,2018-03-08
7101.18017578125,2018-03-09
7131.1201171875,2018-03-12
7046.509765625,2018-03-13
7040.97998046875,2018-03-14
7030.97021484375,2018-03-15
7019.9501953125,2018-03-16
6864.8798828125,2018-03-19
6885.919921875,2018-03-20
6853.4501953125,2018-03-21
6682.259765625,2018-03-22
6508.08984375,2018-03-23
6753.830078125,2018-03-26
6529.83984375,2018-03-27
6460.81005859375,2018-03-28
6581.1298828125,2018-03-29
6390.83984375,2018-04-02
6458.830078125,2018-04-03
6560.06005859375,2018-04-04
6594.83984375,2018-04-05
6433.2099609375,2018-04-06
6472.33984375,2018-04-09
6615.8701171875,2018-04-10
6583.43994140625,2018-04-11
6656.259765625,2018-04-12
6628.33984375,2018-04-13
6675.18017578125,2018-04-16
6816.3701171875,2018-04-17
6833.2099609375,2018-04-18
6774.89013671875,2018-04-19
6667.75,2018-04-20
6648.7998046875,2018-04-23
6509.0498046875,2018-04-24
6513.93994140625,2018-04-25
6649.64990234375,2018-04-26
6656.35009765625,2018-04-27
6605.56982421875,2018-04-30
6681.9599609375,2018-05-01
6644.47998046875,2018-05-02
6643.47998046875,2018-05-03
6769.1201171875,2018-05-04
6821.8701171875,2018-05-07
6815.47998046875,2018-05-08
6893.2099609375,2018-05-09
6963.5498046875,2018-05-10
6952.56005859375,2018-05-11
6964.3701171875,2018-05-14
6888.5400390625,2018-05-15
6929.97021484375,2018-05-16
6901.6298828125,2018-05-17
6866.25,2018-05-18
6905.52978515625,2018-05-21
6893.6201171875,2018-05-22
6953.6298828125,2018-05-23
6949.7001953125,2018-05-24
6960.919921875,2018-05-25
6926.5400390625,2018-05-29
6976.3701171875,2018-05-30
6967.72998046875,2018-05-31
7083.93017578125,2018-06-01
7143.56982421875,2018-06-04
7166.75,2018-06-05
7210.080078125,2018-06-06
7152.830078125,2018-06-07
7152.6201171875,2018-06-08
7168.47998046875,2018-06-11
7209.18017578125,2018-06-12
7205.259765625,2018-06-13
7279.58984375,2018-06-14
7255.759765625,2018-06-15
7251.41015625,2018-06-18
7228.0400390625,2018-06-19
7280.7001953125,2018-06-20
7217.490234375,2018-06-21
7197.509765625,2018-06-22
7038.169921875,2018-06-25
7068.2001953125,2018-06-26
6969.669921875,2018-06-27
7031.60009765625,2018-06-28
7040.7998046875,2018-06-29
7097.81982421875,2018-07-02
7014.5498046875,2018-07-03
7101.0498046875,2018-07-05
7207.330078125,2018-07-06
7276.0,2018-07-09
7282.60009765625,2018-07-10
7243.97998046875,2018-07-11
7366.25,2018-07-12
7375.81982421875,2018-07-13
7357.89990234375,2018-07-16
7403.89013671875,2018-07-17
7390.1298828125,2018-07-18
7352.35986328125,2018-07-19
7350.22998046875,2018-07-20
7371.77978515625,2018-07-23
7406.25,2018-07-24
7508.58984375,2018-07-25
7400.75,2018-07-26
7296.77978515625,2018-07-27
7193.10009765625,2018-07-30
7231.97998046875,2018-07-31
7272.89013671875,2018-08-01
7372.14990234375,2018-08-02
7395.490234375,2018-08-03
7438.990234375,2018-08-06
7462.64990234375,2018-08-07
7469.5498046875,2018-08-08
7466.9599609375,2018-08-09
7408.2998046875,2018-08-10
7401.169921875,2018-08-13
7447.169921875,2018-08-14
7354.66015625,2018-08-15
7374.2900390625,2018-08-16
7377.5400390625,2018-08-17
7371.419921875,2018-08-20
7397.22998046875,2018-08-21
7424.60009765625,2018-08-22
7413.83984375,2018-08-23
7485.39990234375,2018-08-24
7559.1298828125,2018-08-27
7570.25,2018-08-28
7660.18017578125,2018-08-29
7642.669921875,2018-08-30
7654.5498046875,2018-08-31
7622.31982421875,2018-09-04
7523.259765625,2018-09-05
7453.169921875,2018-09-06
7430.259765625,2018-09-07
7447.68017578125,2018-09-10
7507.8701171875,2018-09-11
7488.06005859375,2018-09-12
7561.68994140625,2018-09-13
7545.5,2018-09-14
7434.72998046875,2018-09-17
7494.39990234375,2018-09-18
7490.31982421875,2018-09-19
7569.02978515625,2018-09-20
7531.06982421875,2018-09-21
7548.75,2018-09-24
7563.18994140625,2018-09-25
7563.08984375,2018-09-26
7629.56982421875,2018-09-27
7627.64990234375,2018-09-28
7645.4501953125,2018-10-01
7628.27978515625,2018-10-02
7637.43017578125,2018-10-03
7490.0,2018-10-04
7399.009765625,2018-10-05
7352.81982421875,2018-10-08
7371.6201171875,2018-10-09
7044.5,2018-10-10
6964.02978515625,2018-10-11
7157.2099609375,2018-10-12
7068.669921875,2018-10-15
7276.43017578125,2018-10-16
7278.6298828125,2018-10-17
7116.08984375,2018-10-18
7107.22998046875,2018-10-19
7141.2099609375,2018-10-22
7118.669921875,2018-10-23
6789.14990234375,2018-10-24
7016.39013671875,2018-10-25
6852.39990234375,2018-10-26
6713.89990234375,2018-10-29
6810.1201171875,2018-10-30
6967.10009765625,2018-10-31
7069.169921875,2018-11-01
6965.2900390625,2018-11-02
6937.08984375,2018-11-05
6988.85009765625,2018-11-06
7203.1298828125,2018-11-07
7158.58984375,2018-11-08
7039.14990234375,2018-11-09
6829.10009765625,2018-11-12
6830.91015625,2018-11-13
6769.8701171875,2018-11-14
6890.4501953125,2018-11-15
6867.02001953125,2018-11-16
6642.919921875,2018-11-19
6526.9599609375,2018-11-20
6575.66015625,2018-11-21
6527.35009765625,2018-11-23
6678.33984375,2018-11-26
6701.0400390625,2018-11-27
6913.330078125,2018-11-28
6892.39990234375,2018-11-29
6949.009765625,2018-11-30
7062.1298828125,2018-12-03
6795.2099609375,2018-12-04
6838.85009765625,2018-12-06
6613.27978515625,2018-12-07
6682.740234375,2018-12-10
6704.240234375,2018-12-11
6763.9599609375,2018-12-12
6767.97021484375,2018-12-13
6594.9599609375,2018-12-14
6448.39013671875,2018-12-17
6491.52001953125,2018-12-18
6342.97021484375,2018-12-19
6243.18994140625,2018-12-20
6046.56005859375,2018-12-21
5899.35009765625,2018-12-24
6262.77001953125,2018-12-26
6288.2998046875,2018-12-27
6285.27001953125,2018-12-28
6329.97021484375,2018-12-31
6360.8701171875,2019-01-02
6147.1298828125,2019-01-03
6422.669921875,2019-01-04
6488.25,2019-01-07
6551.85009765625,2019-01-08
6600.68994140625,2019-01-09
6620.93994140625,2019-01-10
6601.39990234375,2019-01-11
6541.0400390625,2019-01-14
6669.64013671875,2019-01-15
6668.56005859375,2019-01-16
6718.4501953125,2019-01-17
6784.60986328125,2019-01-18
6646.81005859375,2019-01-22
6658.759765625,2019-01-23
6702.5498046875,2019-01-24
6787.3701171875,2019-01-25
6697.08984375,2019-01-28
6632.7900390625,2019-01-29
6807.91015625,2019-01-30
6906.83984375,2019-01-31
6875.52001953125,2019-02-01
6959.9599609375,2019-02-04
7023.52001953125,2019-02-05
6997.6201171875,2019-02-06
6904.97998046875,2019-02-07
6913.1298828125,2019-02-08
6909.18017578125,2019-02-11
7014.669921875,2019-02-12
7015.8798828125,2019-02-13
7022.419921875,2019-02-14
7055.18017578125,2019-02-15
7066.60986328125,2019-02-19
7062.33984375,2019-02-20
7035.16015625,2019-02-21
7090.6298828125,2019-02-22
7115.43017578125,2019-02-25
7123.22021484375,2019-02-26
7117.0,2019-02-27
7097.52978515625,2019-02-28
7151.56982421875,2019-03-01
7150.830078125,2019-03-04
7156.7900390625,2019-03-05
7112.47021484375,2019-03-06
7026.8798828125,2019-03-07
7015.68994140625,2019-03-08
7164.02001953125,2019-03-11
7201.27978515625,2019-03-12
7256.97998046875,2019-03-13
7243.009765625,2019-03-14
7306.990234375,2019-03-15
7326.27978515625,2019-03-18
7349.27978515625,2019-03-19
7380.75,2019-03-20
7493.27001953125,2019-03-21
7326.06005859375,2019-03-22
7316.9599609375,2019-03-25
7351.14990234375,2019-03-26
7308.18994140625,2019-03-27
7320.47021484375,2019-03-28
7378.77001953125,2019-03-29
7478.419921875,2019-04-01
7499.64013671875,2019-04-02
7544.97021484375,2019-04-03
7540.56982421875,2019-04-04
7578.83984375,2019-04-05
7599.740234375,2019-04-08
7568.490234375,2019-04-09
7611.490234375,2019-04-10
7594.89013671875,2019-04-11
7628.14990234375,2019-04-12
7629.1201171875,2019-04-15
7654.72998046875,2019-04-16
7680.72021484375,2019-04-17
7689.72021484375,2019-04-18
7713.490234375,2019-04-22
7810.7099609375,2019-04-23
7784.41015625,2019-04-24
7816.919921875,2019-04-25
7826.68017578125,2019-04-26
7839.0400390625,2019-04-29
7781.4599609375,2019-04-30
7751.85009765625,2019-05-01
7724.06005859375,2019-05-02
7845.72998046875,2019-05-03
7794.08984375,2019-05-06
7640.14990234375,2019-05-07
7617.5498046875,2019-05-08
7582.75,2019-05-09
7586.52978515625,2019-05-10
7324.1298828125,2019-05-13
7401.8798828125,2019-05-14
7503.25,2019-05-15
7580.14013671875,2019-05-16
7503.68017578125,2019-05-17
7376.7001953125,2019-05-20
7451.02001953125,2019-05-21
7420.66015625,2019-05-22
7307.93017578125,2019-05-23
7300.9599609375,2019-05-24
7278.3798828125,2019-05-28
7216.85986328125,2019-05-29
7245.39990234375,2019-05-30
7127.9599609375,2019-05-31
6978.02001953125,2019-06-03
7166.75,2019-06-04
7220.89990234375,2019-06-05
7275.93017578125,2019-06-06
7417.2900390625,2019-06-07
7501.93017578125,2019-06-10
7513.85009765625,2019-06-11
7472.2900390625,2019-06-12
7510.68017578125,2019-06-13
7479.10986328125,2019-06-14
7526.52001953125,2019-06-17
7635.39990234375,2019-06-18
7667.740234375,2019-06-19
7738.0498046875,2019-06-20
7728.77978515625,2019-06-21
7723.02001953125,2019-06-24
7591.5400390625,2019-06-25
7627.0498046875,2019-06-26
7657.0498046875,2019-06-27
7671.080078125,2019-06-28
7768.14013671875,2019-07-01
7799.81982421875,2019-07-02
7857.68994140625,2019-07-03
7841.2998046875,2019-07-05
7785.7900390625,2019-07-08
7826.85986328125,2019-07-09
7903.39990234375,2019-07-10
7896.77978515625,2019-07-11
7943.240234375,2019-07-12
7966.93017578125,2019-07-15
7927.080078125,2019-07-16
7888.759765625,2019-07-17
7904.1298828125,2019-07-18
7834.89990234375,2019-07-19
7905.1201171875,2019-07-22
7954.56005859375,2019-07-23
8010.60986328125,2019-07-24
7929.8701171875,2019-07-25
8016.9501953125,2019-07-26
7989.080078125,2019-07-29
7952.47021484375,2019-07-30
7848.77978515625,2019-07-31
7801.14990234375,2019-08-01
7692.7998046875,2019-08-02
7415.68994140625,2019-08-05
7521.31982421875,2019-08-06
7551.89990234375,2019-08-07
7724.830078125,2019-08-08
7646.27001953125,2019-08-09
7561.68017578125,2019-08-12
7728.14990234375,2019-08-13
7490.1298828125,2019-08-14
7484.89013671875,2019-08-15
7604.10986328125,2019-08-16
7719.31982421875,2019-08-19
7664.47021484375,2019-08-20
7733.22021484375,2019-08-21
7707.43017578125,2019-08-22
7464.990234375,2019-08-23
7575.02001953125,2019-08-26
7566.02978515625,2019-08-27
7587.89990234375,2019-08-28
7702.31005859375,2019-08-29
7691.0,2019-08-30
7609.509765625,2019-09-03
7719.25,2019-09-04
7862.5400390625,2019-09-05
7852.5400390625,2019-09-06
7832.39990234375,2019-09-09
7814.740234375,2019-09-10
7887.580078125,2019-09-11
7917.33984375,2019-09-12
7892.9501953125,2019-09-13
7852.41015625,2019-09-16
7888.7900390625,2019-09-17
7888.56005859375,2019-09-18
7901.7900390625,2019-09-19
7823.5498046875,2019-09-20
7818.60986328125,2019-09-23
7710.0400390625,2019-09-24
7803.5400390625,2019-09-25
7771.990234375,2019-09-26
7681.580078125,2019-09-27
7749.4501953125,2019-09-30
7684.14013671875,2019-10-01
7550.7900390625,2019-10-02
7638.39013671875,2019-10-03
7754.10009765625,2019-10-04
7725.1298828125,2019-10-07
7604.27001953125,2019-10-08
7690.52978515625,2019-10-09
7740.35986328125,2019-10-10
7843.8798828125,2019-10-11
7842.330078125,2019-10-14
7942.85009765625,2019-10-15
7920.2099609375,2019-10-16
7942.14013671875,2019-10-17
7868.490234375,2019-10-18
7940.330078125,2019-10-21
7874.6201171875,2019-10-22
7889.47021484375,2019-10-23
7966.72021484375,2019-10-24
8029.22021484375,2019-10-25
8110.669921875,2019-10-28
8047.509765625,2019-10-29
8083.10986328125,2019-10-30
8083.830078125,2019-10-31
8161.169921875,2019-11-01
8210.66015625,2019-11-04
8210.1796875,2019-11-05
8196.0302734375,2019-11-06
8219.650390625,2019-11-07
8255.8896484375,2019-11-08
8241.91015625,2019-11-11
8263.7900390625,2019-11-12
8259.8095703125,2019-11-13
8257.830078125,2019-11-14
8315.51953125,2019-11-15
8328.48046875,2019-11-18
8338.740234375,2019-11-19
8283.75,2019-11-20
8265.6201171875,2019-11-21
8272.0498046875,2019-11-22
8371.9296875,2019-11-25
8385.75,2019-11-26
8444.7099609375,2019-11-27
8403.6796875,2019-11-29
8309.259765625,2019-12-02
8254.740234375,2019-12-03
8296.5302734375,2019-12-04
8308.400390625,2019-12-05
8397.3701171875,2019-12-06
8362.740234375,2019-12-09
8354.2900390625,2019-12-10
8402.6103515625,2019-12-11
8466.8896484375,2019-12-12
8487.7099609375,2019-12-13
8570.330078125,2019-12-16
8575.7001953125,2019-12-17
8580.6201171875,2019-12-18
8641.2900390625,2019-12-19
8678.490234375,2019-12-20
8696.009765625,2019-12-23
8699.509765625,2019-12-24
8778.3095703125,2019-12-26
8770.98046875,2019-12-27
8709.73046875,2019-12-30
8733.0703125,2019-12-31
8872.2197265625,2020-01-02
8793.900390625,2020-01-03
8848.51953125,2020-01-06
8846.4501953125,2020-01-07
8912.3701171875,2020-01-08
8989.6298828125,2020-01-09
8966.6396484375,2020-01-10
9070.650390625,2020-01-13
9033.419921875,2020-01-14
9035.669921875,2020-01-15
9125.0,2020-01-16
9173.73046875,2020-01-17
9166.6298828125,2020-01-21
9188.580078125,2020-01-22
9216.98046875,2020-01-23
9141.4697265625,2020-01-24
8952.1796875,2020-01-27
9090.9296875,2020-01-28
9101.6103515625,2020-01-29
9136.08984375,2020-01-30
8991.509765625,2020-01-31
9126.23046875,2020-02-03
9334.0595703125,2020-02-04
9367.48046875,2020-02-05
9445.919921875,2020-02-06
9401.099609375,2020-02-07
9516.83984375,2020-02-10
9517.8603515625,2020-02-11
9613.2001953125,2020-02-12
9595.7001953125,2020-02-13
9623.580078125,2020-02-14
9629.7998046875,2020-02-18
9718.73046875,2020-02-19
9627.830078125,2020-02-20
9446.6904296875,2020-02-21
9079.6298828125,2020-02-24
8834.8701171875,2020-02-25
8873.759765625,2020-02-26
8436.669921875,2020-02-27
8461.830078125,2020-02-28
8877.98046875,2020-03-02
8594.490234375,2020-03-03
8949.2802734375,2020-03-04
8671.66015625,2020-03-05
8530.33984375,2020-03-06
7948.02978515625,2020-03-09
8372.26953125,2020-03-10
8006.1201171875,2020-03-11
7263.64990234375,2020-03-12
7995.259765625,2020-03-13
7020.3798828125,2020-03-16
7473.9501953125,2020-03-17
7175.18017578125,2020-03-18
7288.52001953125,2020-03-19
6994.2900390625,2020-03-20
7006.919921875,2020-03-23
7553.830078125,2020-03-24
7469.6201171875,2020-03-25
7897.1298828125,2020-03-26
7588.3701171875,2020-03-27
7889.009765625,2020-03-30
7813.5,2020-03-31
7486.2900390625,2020-04-01
7635.66015625,2020-04-02
7528.10986328125,2020-04-03
8081.66015625,2020-04-06
8049.31005859375,2020-04-07
8229.5400390625,2020-04-08
8238.5302734375,2020-04-09
8332.740234375,2020-04-13
8692.16015625,2020-04-14
8591.9599609375,2020-04-15
8757.830078125,2020-04-16
8832.41015625,2020-04-17
8726.509765625,2020-04-20
8403.0,2020-04-21
8664.6396484375,2020-04-22
8641.5,2020-04-23
8786.599609375,2020-04-24
8837.66015625,2020-04-27
8677.599609375,2020-04-28
8982.759765625,2020-04-29
9000.509765625,2020-04-30
8718.1796875,2020-05-01
8834.1103515625,2020-05-04
8930.6201171875,2020-05-05
8984.8603515625,2020-05-06
9101.8798828125,2020-05-07
9220.349609375,2020-05-08
9298.919921875,2020-05-11
9112.4501953125,2020-05-12
9000.080078125,2020-05-13
9094.419921875,2020-05-14
9152.6396484375,2020-05-15
9331.9296875,2020-05-18
9298.5400390625,2020-05-19
9485.01953125,2020-05-20
9377.990234375,2020-05-21
9413.990234375,2020-05-22
9389.98046875,2020-05-26
9442.0498046875,2020-05-27
9416.7099609375,2020-05-28
